4;"SBD";"engramanullah";"engramanullah";"color-challenge-sunday-purple-buddleja-davidii-crocus-early-bloomer-and-clematis";"/colorchallenge/@engramanullah/color-challenge-sunday-purple-buddleja-davidii-crocus-early-bloomer-and-clematis";3756;2018-01-31 04:48:03;4.73
0.1;"SBD";"sajibgbd";"sajibgbd";"i-want-i-knew-once-beginning";"/steem/@sajibgbd/i-want-i-knew-once-beginning";94;2018-01-31 04:48:03;4.73
0.1;"SBD";"yakuzafth";"yakuzafth";"anbilivibil-mi-gente-moombahton-mix";"/dsound/@yakuzafth/anbilivibil-mi-gente-moombahton-mix";94;2018-01-31 04:48:03;4.73
0.1;"SBD";"dobartim";"dobartim";"donation-competition-win-the-lap-top-and-donate-it-prize-20-sbd-donation-10-days-day-3-the-registration-is-in-progress";"/donation/@dobartim/donation-competition-win-the-lap-top-and-donate-it-prize-20-sbd-donation-10-days-day-3-the-registration-is-in-progress";133;2018-01-31 07:12:03;4.64;5.1
0.5;"SBD";"hakanlama";"hakanlama";"twin-sisters-zg1hbmlh-7gn05";"/dmania/@hakanlama/twin-sisters-zg1hbmlh-7gn05";665;2018-01-31 07:12:03;4.64;5.1
0.2;"SBD";"fztbyt";"fztbyt";"zclassic-hard-fork-on-28th-feb-2018";"/zcl/@fztbyt/zclassic-hard-fork-on-28th-feb-2018";266;2018-01-31 07:12:03;4.64;5.1
0.1;"SBD";"arwebhosting";"arwebhosting";"packing-for-a-road-trip-with-pre-schoolers";"/travel/@arwebhosting/packing-for-a-road-trip-with-pre-schoolers";133;2018-01-31 07:12:03;4.64;5.1
0.1;"SBD";"dobartim";"dobartim";"steemit-as-last-oasis-in-desert";"/motivation/@dobartim/steemit-as-last-oasis-in-desert";133;2018-01-31 07:12:03;4.64;5.1
0.25;"SBD";"wasgyo";"nairo.martinez";"with-my-beautiful-mother";"/fashion/@nairo.martinez/with-my-beautiful-mother";332;2018-01-31 07:12:03;4.64;5.1
0.1;"SBD";"annamighty";"annamighty";"black-and-white-challenge-day-5";"/sevendaybnwchallenge/@annamighty/black-and-white-challenge-day-5";133;2018-01-31 07:12:03;4.64;5.1
0.2;"SBD";"gentlemensmafia";"gentlemensmafia";"daily-motivation-gentlemensmafia";"/busy/@gentlemensmafia/daily-motivation-gentlemensmafia";266;2018-01-31 07:12:03;4.64;5.1
1;"SBD";"elfakiym";"elfakiym";"overcoming-the-stigma-that-is-mental-health";"/life/@elfakiym/overcoming-the-stigma-that-is-mental-health";1329;2018-01-31 07:12:03;4.64;5.1
0.5;"SBD";"blaineb";"blaineb";"respect-zg1hbmlh-i9414";"/dmania/@blaineb/respect-zg1hbmlh-i9414";665;2018-01-31 07:12:03;4.64;5.1
0.1;"SBD";"thomas.hughson";"thomas.hughson";"changes-made-to-bitcoin-privates-s-voluntary-miner-contribution-program-and-wow-and-what-opportunity-for-miners";"/cryptocurrency/@thomas.hughson/changes-made-to-bitcoin-privates-s-voluntary-miner-contribution-program-and-wow-and-what-opportunity-for-miners";133;2018-01-31 07:12:03;4.64;5.1
1;"SBD";"lukebrn";"topmovies";"blog-10-move-moments-john-tucker-must-die";"/movie/@topmovies/blog-10-move-moments-john-tucker-must-die";1329;2018-01-31 07:12:03;4.64;5.1
3;"STEEM";"shedrack";"shedrack";"fear-mask-your-victory";"/life/@shedrack/fear-mask-your-victory";3554;2018-01-31 07:12:03;4.64;5.1
0.2;"SBD";"justinomora";"justinomora";"bitcoin-economics-by-nassim-nicholas-tale-on-medium";"/economy/@justinomora/bitcoin-economics-by-nassim-nicholas-tale-on-medium";266;2018-01-31 07:12:03;4.64;5.1
0.5;"SBD";"plutian";"plutian";"decentmemes-1517351699521";"/decentmemes/@plutian/decentmemes-1517351699521";665;2018-01-31 07:12:03;4.64;5.1
0.1;"SBD";"mykarma";"mykarma";"3-jail-review-from-colombia-to-madrid-and-then-straight-to-jail";"/bitcoin/@mykarma/3-jail-review-from-colombia-to-madrid-and-then-straight-to-jail";104;2018-01-31 09:36:03;4.21;4.37
0.1;"SBD";"mishujr";"mishujr";"nature-102-photography";"/photography/@mishujr/nature-102-photography";104;2018-01-31 09:36:03;4.21;4.37
0.2;"SBD";"mishujr";"mishujr";"nature-101-photography";"/photography/@mishujr/nature-101-photography";207;2018-01-31 09:36:03;4.21;4.37
0.15;"SBD";"mishujr";"mishujr";"nature-100-photography";"/photography/@mishujr/nature-100-photography";155;2018-01-31 09:36:03;4.21;4.37
0.1;"SBD";"tugbabeauty";"tugbabeauty";"the-most-dangerous-escape-scene-zg1hbmlh-u6cbj";"/dmania/@tugbabeauty/the-most-dangerous-escape-scene-zg1hbmlh-u6cbj";104;2018-01-31 09:36:03;4.21;4.37
0.1;"SBD";"tugbabeauty";"tugbabeauty";"guenluek-okuma-maratonum";"/busy/@tugbabeauty/guenluek-okuma-maratonum";104;2018-01-31 09:36:03;4.21;4.37
1;"SBD";"edjag";"edjag";"story-of-my-life-zg1hbmlh-t33nt";"/dmania/@edjag/story-of-my-life-zg1hbmlh-t33nt";1036;2018-01-31 09:36:03;4.21;4.37
0.399;"SBD";"elijah-blogs";"elijah-blogs";"why-i-voted-for-aggroed-timcliff-and-jerrybanfield-and-why-i-recommend-you-should-vote-for-them-too";"/witness-category/@elijah-blogs/why-i-voted-for-aggroed-timcliff-and-jerrybanfield-and-why-i-recommend-you-should-vote-for-them-too";413;2018-01-31 09:36:03;4.21;4.37
1;"SBD";"puncakbukit";"puncakbukit";"kategori-btc-mulai-masuk-10-besar";"/btc/@puncakbukit/kategori-btc-mulai-masuk-10-besar";1036;2018-01-31 09:36:03;4.21;4.37
0.1;"SBD";"evanprice";"evanprice";"phone-games-apps-4-turrets";"/videogames/@evanprice/phone-games-apps-4-turrets";104;2018-01-31 09:36:03;4.21;4.37
0.1;"SBD";"ypdyoutube";"ypdyoutube";"an-ode-to-change-everything-always-does-and-i-can-t-even-or-being-old-sucks-and-i-m-scared-of-everything";"/life/@ypdyoutube/an-ode-to-change-everything-always-does-and-i-can-t-even-or-being-old-sucks-and-i-m-scared-of-everything";104;2018-01-31 09:36:03;4.21;4.37
0.1;"SBD";"fumegi";"fumegi";"i-ate-bacon-pancakes";"/nice/@fumegi/i-ate-bacon-pancakes";104;2018-01-31 09:36:03;4.21;4.37
0.1;"SBD";"annamighty";"annamighty";"what-next-3";"/writing/@annamighty/what-next-3";104;2018-01-31 09:36:03;4.21;4.37
0.1;"SBD";"jesusjacr";"jesusjacr";"49c7rd-good-night";"/good/@jesusjacr/49c7rd-good-night";104;2018-01-31 09:36:03;4.21;4.37
0.2;"SBD";"veleje";"veleje";"teenage-girl-who-has-never-had-a-boyfriend-because-of-her-chronic-disfiguring-cold-sores-finds-a-near-cure-with-a-gbp7-95";"/news/@veleje/teenage-girl-who-has-never-had-a-boyfriend-because-of-her-chronic-disfiguring-cold-sores-finds-a-near-cure-with-a-gbp7-95";207;2018-01-31 09:36:03;4.21;4.37
0.106;"SBD";"saafir";"saafir";"bioscope-has-been-nomineted-for-the-award-in-mobile-world-congress";"/bioscope/@saafir/bioscope-has-been-nomineted-for-the-award-in-mobile-world-congress";110;2018-01-31 09:36:03;4.21;4.37
0.1;"SBD";"soccerguy";"soccerguy";"20180131t011907548z";"/soccerguy/@soccerguy/20180131t011907548z";104;2018-01-31 09:36:03;4.21;4.37
0.5;"SBD";"garokee";"garokee";"beautiful-girls-standing-on-the-float-in-sinulog-grand-parade";"/portraitphotography/@garokee/beautiful-girls-standing-on-the-float-in-sinulog-grand-parade";518;2018-01-31 09:36:03;4.21;4.37
1;"SBD";"alexicp";"alexicp";"principio-fundamental-del-exito";"/spanish/@alexicp/principio-fundamental-del-exito";1036;2018-01-31 09:36:03;4.21;4.37
4;"SBD";"lemonshrimp";"lemonshrimp";"when-he-want-dat-zg1hbmlh-wkk2e";"/dmania/@lemonshrimp/when-he-want-dat-zg1hbmlh-wkk2e";4143;2018-01-31 09:36:03;4.21;4.37
0.1;"SBD";"tradewolf";"tradewolf";"how-to-use-bots-the-right-way-to-boost-your-posts-on-steemit-for-dummies-part1";"/steemit/@tradewolf/how-to-use-bots-the-right-way-to-boost-your-posts-on-steemit-for-dummies-part1";104;2018-01-31 09:36:03;4.21;4.37
0.1;"STEEM";"dwade1";"dwade1";"bsduyime";"/facebook/@dwade1/bsduyime";167;2018-01-31 12:00:04;4.95;5.18
0.1;"SBD";"hsyndemir";"hsyndemir";"hahacrazygrandfather-zg1hbmlh-1j1b0";"/dmania/@hsyndemir/hahacrazygrandfather-zg1hbmlh-1j1b0";178;2018-01-31 12:00:04;4.95;5.18
0.1;"SBD";"imaginalex";"imaginalex";"02cdf370-061d-11e8-b7d4-1fc00a997b19";"/dlive/@imaginalex/02cdf370-061d-11e8-b7d4-1fc00a997b19";178;2018-01-31 12:00:04;4.95;5.18
0.1;"SBD";"garudi";"garudi";"good-day-gentleman-doggy-sir-zg1hbmlh-rjbjr";"/dmania/@garudi/good-day-gentleman-doggy-sir-zg1hbmlh-rjbjr";178;2018-01-31 12:00:04;4.95;5.18
0.1;"SBD";"curtaintwitcher";"curtaintwitcher";"dont-tell-usss-that-steem-issss-4-again-zg1hbmlh-vhku6";"/dmania/@curtaintwitcher/dont-tell-usss-that-steem-issss-4-again-zg1hbmlh-vhku6";178;2018-01-31 12:00:04;4.95;5.18
0.2;"SBD";"jossylink";"jossylink";"should-steemit-shutdown";"/steem/@jossylink/should-steemit-shutdown";355;2018-01-31 12:00:04;4.95;5.18
0.1;"SBD";"wasgyo";"olimac";"el-ajo-como-caido-del-cielo-mil-y-un-bendiciones";"/spanish/@olimac/el-ajo-como-caido-del-cielo-mil-y-un-bendiciones";178;2018-01-31 12:00:04;4.95;5.18
0.1;"SBD";"cbeep";"cbeep";"facebook-ban-cryptocurrency-promoting-advertisment-including-bitcoin-and-icos";"/bitcoin/@cbeep/facebook-ban-cryptocurrency-promoting-advertisment-including-bitcoin-and-icos";178;2018-01-31 12:00:04;4.95;5.18
1;"STEEM";"cryptoevolve";"cryptoevolve";"colorado-mule-deer";"/animals/@cryptoevolve/colorado-mule-deer";1669;2018-01-31 12:00:04;4.95;5.18
0.1;"SBD";"rgau1985";"rgau1985";"never-change-youtube-comments-never-change-";"/funny/@rgau1985/never-change-youtube-comments-never-change-";178;2018-01-31 12:00:04;4.95;5.18
0.2;"SBD";"koreaminer";"koreaminer";"eobot";"/kr/@koreaminer/eobot";355;2018-01-31 12:00:04;4.95;5.18
0.1;"SBD";"authorfriendly";"authorfriendly";"what-it-all-boils-down-to";"/psychology/@authorfriendly/what-it-all-boils-down-to";178;2018-01-31 12:00:04;4.95;5.18
0.1;"SBD";"filthywhale";"filthywhale";"rope-bunny";"/porn/@filthywhale/rope-bunny";178;2018-01-31 12:00:04;4.95;5.18
0.1;"SBD";"turkishcrew";"turkishcrew";"abandoned-car-abandoned-shit-weekly-contest-3-vehicles-aswcontest";"/aswcontest/@turkishcrew/abandoned-car-abandoned-shit-weekly-contest-3-vehicles-aswcontest";178;2018-01-31 12:00:04;4.95;5.18
0.11;"SBD";"aquafi";"aquafi";"bitcoin-usd-crypto-news-uk-bitcoin-traders-robbed-at-gunpoint";"/bitcoin/@aquafi/bitcoin-usd-crypto-news-uk-bitcoin-traders-robbed-at-gunpoint";196;2018-01-31 12:00:04;4.95;5.18
0.1;"SBD";"raini";"raini";"bunga-di-tepi-jalan";"/story/@raini/bunga-di-tepi-jalan";178;2018-01-31 12:00:04;4.95;5.18
0.11;"SBD";"aquafi";"aquafi";"bitcoin-usd-crypto-news-for-bitcoin-mining-samsung-begins-manufacturing-asic-chips";"/bitcoin/@aquafi/bitcoin-usd-crypto-news-for-bitcoin-mining-samsung-begins-manufacturing-asic-chips";196;2018-01-31 12:00:04;4.95;5.18
0.2;"SBD";"khairamuliani";"khairamuliani";"misunderstanding-the-baby-who-hit-but-the-cat-avenge-her-on-the-poor-dog-zg1hbmlh-01uub";"/dmania/@khairamuliani/misunderstanding-the-baby-who-hit-but-the-cat-avenge-her-on-the-poor-dog-zg1hbmlh-01uub";355;2018-01-31 12:00:04;4.95;5.18
0.2;"SBD";"coinkaka";"coinkaka";"why-people-do-this-please-check-steembottracker-before-sending-money";"/steembottracker/@coinkaka/why-people-do-this-please-check-steembottracker-before-sending-money";355;2018-01-31 12:00:04;4.95;5.18
0.413;"SBD";"archildo";"archildo";"the-waterfalls-are-something-very-beautiful";"/image/@archildo/the-waterfalls-are-something-very-beautiful";734;2018-01-31 12:00:04;4.95;5.18
0.95;"SBD";"discernente";"discernente";"re-robertoueti-re-discernente-quando-a-piada-perde-a-graca-20180127t204536831z";"/pt/@discernente/quando-a-piada-perde-a-graca#@discernente/re-robertoueti-re-discernente-quando-a-piada-perde-a-graca-20180127t204536831z";1689;2018-01-31 12:00:04;4.95;5.18
0.11;"SBD";"aquafi";"aquafi";"culture-this-is-why-you-trust-some-strangers-and-not-others";"/news/@aquafi/culture-this-is-why-you-trust-some-strangers-and-not-others";196;2018-01-31 12:00:04;4.95;5.18
1;"SBD";"ankitt";"ankitt";"kashmir-great-lakes-trek-2-my-picture-day";"/mypictureday/@ankitt/kashmir-great-lakes-trek-2-my-picture-day";1777;2018-01-31 12:00:04;4.95;5.18
0.1;"STEEM";"dwade1";"dwade1";"bsduyime";"/facebook/@dwade1/bsduyime";167;2018-01-31 14:24:03;4.93;5.05
0.1;"SBD";"hsyndemir";"hsyndemir";"hahacrazygrandfather-zg1hbmlh-1j1b0";"/dmania/@hsyndemir/hahacrazygrandfather-zg1hbmlh-1j1b0";178;2018-01-31 14:24:03;4.93;5.05
0.1;"SBD";"imaginalex";"imaginalex";"02cdf370-061d-11e8-b7d4-1fc00a997b19";"/dlive/@imaginalex/02cdf370-061d-11e8-b7d4-1fc00a997b19";178;2018-01-31 14:24:03;4.93;5.05
0.1;"SBD";"garudi";"garudi";"good-day-gentleman-doggy-sir-zg1hbmlh-rjbjr";"/dmania/@garudi/good-day-gentleman-doggy-sir-zg1hbmlh-rjbjr";178;2018-01-31 14:24:03;4.93;5.05
0.1;"SBD";"curtaintwitcher";"curtaintwitcher";"dont-tell-usss-that-steem-issss-4-again-zg1hbmlh-vhku6";"/dmania/@curtaintwitcher/dont-tell-usss-that-steem-issss-4-again-zg1hbmlh-vhku6";178;2018-01-31 14:24:03;4.93;5.05
0.2;"SBD";"jossylink";"jossylink";"should-steemit-shutdown";"/steem/@jossylink/should-steemit-shutdown";355;2018-01-31 14:24:03;4.93;5.05
0.1;"SBD";"wasgyo";"olimac";"el-ajo-como-caido-del-cielo-mil-y-un-bendiciones";"/spanish/@olimac/el-ajo-como-caido-del-cielo-mil-y-un-bendiciones";178;2018-01-31 14:24:03;4.93;5.05
0.1;"SBD";"cbeep";"cbeep";"facebook-ban-cryptocurrency-promoting-advertisment-including-bitcoin-and-icos";"/bitcoin/@cbeep/facebook-ban-cryptocurrency-promoting-advertisment-including-bitcoin-and-icos";178;2018-01-31 14:24:03;4.93;5.05
1;"STEEM";"cryptoevolve";"cryptoevolve";"colorado-mule-deer";"/animals/@cryptoevolve/colorado-mule-deer";1669;2018-01-31 14:24:03;4.93;5.05
0.1;"SBD";"rgau1985";"rgau1985";"never-change-youtube-comments-never-change-";"/funny/@rgau1985/never-change-youtube-comments-never-change-";178;2018-01-31 14:24:03;4.93;5.05
0.2;"SBD";"koreaminer";"koreaminer";"eobot";"/kr/@koreaminer/eobot";355;2018-01-31 14:24:03;4.93;5.05
0.1;"SBD";"authorfriendly";"authorfriendly";"what-it-all-boils-down-to";"/psychology/@authorfriendly/what-it-all-boils-down-to";178;2018-01-31 14:24:03;4.93;5.05
0.1;"SBD";"filthywhale";"filthywhale";"rope-bunny";"/porn/@filthywhale/rope-bunny";178;2018-01-31 14:24:03;4.93;5.05
0.1;"SBD";"turkishcrew";"turkishcrew";"abandoned-car-abandoned-shit-weekly-contest-3-vehicles-aswcontest";"/aswcontest/@turkishcrew/abandoned-car-abandoned-shit-weekly-contest-3-vehicles-aswcontest";178;2018-01-31 14:24:03;4.93;5.05
0.11;"SBD";"aquafi";"aquafi";"bitcoin-usd-crypto-news-uk-bitcoin-traders-robbed-at-gunpoint";"/bitcoin/@aquafi/bitcoin-usd-crypto-news-uk-bitcoin-traders-robbed-at-gunpoint";196;2018-01-31 14:24:03;4.93;5.05
0.1;"SBD";"raini";"raini";"bunga-di-tepi-jalan";"/story/@raini/bunga-di-tepi-jalan";178;2018-01-31 14:24:03;4.93;5.05
0.11;"SBD";"aquafi";"aquafi";"bitcoin-usd-crypto-news-for-bitcoin-mining-samsung-begins-manufacturing-asic-chips";"/bitcoin/@aquafi/bitcoin-usd-crypto-news-for-bitcoin-mining-samsung-begins-manufacturing-asic-chips";196;2018-01-31 14:24:03;4.93;5.05
0.2;"SBD";"khairamuliani";"khairamuliani";"misunderstanding-the-baby-who-hit-but-the-cat-avenge-her-on-the-poor-dog-zg1hbmlh-01uub";"/dmania/@khairamuliani/misunderstanding-the-baby-who-hit-but-the-cat-avenge-her-on-the-poor-dog-zg1hbmlh-01uub";355;2018-01-31 14:24:03;4.93;5.05
0.2;"SBD";"coinkaka";"coinkaka";"why-people-do-this-please-check-steembottracker-before-sending-money";"/steembottracker/@coinkaka/why-people-do-this-please-check-steembottracker-before-sending-money";355;2018-01-31 14:24:03;4.93;5.05
0.413;"SBD";"archildo";"archildo";"the-waterfalls-are-something-very-beautiful";"/image/@archildo/the-waterfalls-are-something-very-beautiful";734;2018-01-31 14:24:03;4.93;5.05
0.95;"SBD";"discernente";"discernente";"re-robertoueti-re-discernente-quando-a-piada-perde-a-graca-20180127t204536831z";"/pt/@discernente/quando-a-piada-perde-a-graca#@discernente/re-robertoueti-re-discernente-quando-a-piada-perde-a-graca-20180127t204536831z";1689;2018-01-31 14:24:03;4.93;5.05
0.11;"SBD";"aquafi";"aquafi";"culture-this-is-why-you-trust-some-strangers-and-not-others";"/news/@aquafi/culture-this-is-why-you-trust-some-strangers-and-not-others";196;2018-01-31 14:24:03;4.93;5.05
1;"SBD";"ankitt";"ankitt";"kashmir-great-lakes-trek-2-my-picture-day";"/mypictureday/@ankitt/kashmir-great-lakes-trek-2-my-picture-day";1777;2018-01-31 14:24:03;4.93;5.05
0.6;"SBD";"bubbleboy";"bubbleboy";"eu-and-us-officials-crypto-regulation-will-be-focus-of-g20";"/cryptocurrency/@bubbleboy/eu-and-us-officials-crypto-regulation-will-be-focus-of-g20";868;2018-01-31 16:48:03;5;5.28
3;"SBD";"aircastle";"aircastle";"the-life-threatening-voyage";"/philosophy/@aircastle/the-life-threatening-voyage";4342;2018-01-31 16:48:03;5;5.28
0.1;"SBD";"dudu.photograph";"dudu.photograph";"life-and-poetry";"/life/@dudu.photograph/life-and-poetry";145;2018-01-31 16:48:03;5;5.28
0.1;"SBD";"tanvirrahman";"tanvirrahman";"ronaldo-vs-messi-zg1hbmlh-1yvcr";"/dmania/@tanvirrahman/ronaldo-vs-messi-zg1hbmlh-1yvcr";145;2018-01-31 16:48:03;5;5.28
0.3;"SBD";"cryptoplayer";"cryptoplayer";"steemit-hack-earn-10usd-100usd-daily";"/steemit/@cryptoplayer/steemit-hack-earn-10usd-100usd-daily";434;2018-01-31 16:48:03;5;5.28
0.1;"SBD";"cheapestwhale";"cheapestwhale";"the-3rd-best-place-for-cum-";"/porn/@cheapestwhale/the-3rd-best-place-for-cum-";145;2018-01-31 16:48:03;5;5.28
0.1;"SBD";"cryptosats";"cryptosats";"20180131t035752575z-post";"/moon/@cryptosats/20180131t035752575z-post";145;2018-01-31 16:48:03;5;5.28
0.11;"SBD";"aquafi";"aquafi";"bitcoin-and-crypto-news-facebook-bans-all-cryptocurrency-ads";"/cryptocurrency/@aquafi/bitcoin-and-crypto-news-facebook-bans-all-cryptocurrency-ads";159;2018-01-31 16:48:03;5;5.28
2.5;"SBD";"yjc638";"yjc638";"6-3";"/kr/@yjc638/6-3";3618;2018-01-31 16:48:03;5;5.28
0.1;"SBD";"skwth";"skwth";"look-deep-into-nature-and-then-you-will-understand-everything-better";"/photography/@skwth/look-deep-into-nature-and-then-you-will-understand-everything-better";202;2018-01-31 09:36:04;4.87;5.06
0.5;"SBD";"dobartim";"dobartim";"3e3zoo-steemit-ultimate-challenge-8-weeks-prize-fund-2000-sbd-week-1-registration-is-in-progress";"/steemitultimatechallenge/@dobartim/3e3zoo-steemit-ultimate-challenge-8-weeks-prize-fund-2000-sbd-week-1-registration-is-in-progress";1010;2018-01-31 09:36:04;4.87;5.06
0.1;"SBD";"habercitr";"habercitr";"no-need-for-two-the-dmania-boat-is-enough-to-defend-zg1hbmlh-obtb2";"/dmania/@habercitr/no-need-for-two-the-dmania-boat-is-enough-to-defend-zg1hbmlh-obtb2";202;2018-01-31 09:36:04;4.87;5.06
0.1;"SBD";"evegorilla";"evegorilla";"6v4rqz";"/jjangjjangman/@evegorilla/6v4rqz";202;2018-01-31 09:36:04;4.87;5.06
0.1;"SBD";"rollsman";"rollsman";"the-war-in-syria-situation-in-africa";"/turkey/@rollsman/the-war-in-syria-situation-in-africa";202;2018-01-31 09:36:04;4.87;5.06
0.1;"SBD";"aquafi";"aquafi";"crypto-news-giant-line-messaging-app-is-launching-a-cryptocurrency-exchange";"/cryptocurrency/@aquafi/crypto-news-giant-line-messaging-app-is-launching-a-cryptocurrency-exchange";202;2018-01-31 09:36:04;4.87;5.06
0.1;"SBD";"thunderland";"thunderland";"currencies-to-buy-or-sell-that-went-down-on-the-31th-january-2018";"/altcoins/@thunderland/currencies-to-buy-or-sell-that-went-down-on-the-31th-january-2018";202;2018-01-31 09:36:04;4.87;5.06
0.1;"SBD";"ajmalansari";"ajmalansari";"difference-between-1990-to-2018-zg1hbmlh-r86zq";"/dmania/@ajmalansari/difference-between-1990-to-2018-zg1hbmlh-r86zq";202;2018-01-31 09:36:04;4.87;5.06
1;"SBD";"cotarelo";"cotarelo";"quote-of-the-day-expressionism";"/quote/@cotarelo/quote-of-the-day-expressionism";2020;2018-01-31 09:36:04;4.87;5.06
0.2;"SBD";"myvoice";"myvoice";"quote-of-the-day";"/bodybuilding/@myvoice/quote-of-the-day";404;2018-01-31 09:36:04;4.87;5.06
0.4;"SBD";"the-icon";"the-icon";"what-is-the-good-thing-when-the-graph-of-your-invested-coin-is-going-down";"/crypto/@the-icon/what-is-the-good-thing-when-the-graph-of-your-invested-coin-is-going-down";808;2018-01-31 09:36:04;4.87;5.06
1;"SBD";"steemsyndicate";"steemsyndicate";"meme-challenge-54-entry-2";"/memechallenge/@steemsyndicate/meme-challenge-54-entry-2";2020;2018-01-31 09:36:04;4.87;5.06
0.3;"SBD";"hungrybanana";"hungrybanana";"call-my-name-and-im-already-there-original-song-for-dsound-by-hungry-banana";"/dsound/@hungrybanana/call-my-name-and-im-already-there-original-song-for-dsound-by-hungry-banana";606;2018-01-31 09:36:04;4.87;5.06
0.1;"SBD";"santana33";"santana33";"alert-bitgrail-to-close-non-compliant-accounts-and-takes-all-xrb-positions-to-btc";"/bitcoin/@santana33/alert-bitgrail-to-close-non-compliant-accounts-and-takes-all-xrb-positions-to-btc";202;2018-01-31 09:36:04;4.87;5.06
0.3;"SBD";"kenikat";"kenikat";"nissan-stagea-s1-original-brochure";"/cars/@kenikat/nissan-stagea-s1-original-brochure";606;2018-01-31 09:36:04;4.87;5.06
0.1;"SBD";"rambino";"rambino";"daily-cripto-tip-coin-of-february-lisk-lsk-making-money-is-my-hobby";"/bitcoin/@rambino/daily-cripto-tip-coin-of-february-lisk-lsk-making-money-is-my-hobby";202;2018-01-31 09:36:04;4.87;5.06
0.1;"SBD";"ttalk";"ttalk";"to-all-my-fellow-steemians-keep-steemin-lets-do-this-bpostive-zg1hbmlh-nj1jy";"/dmania/@ttalk/to-all-my-fellow-steemians-keep-steemin-lets-do-this-bpostive-zg1hbmlh-nj1jy";202;2018-01-31 09:36:04;4.87;5.06
0.15;"SBD";"hmushtaq";"hmushtaq";"i-ve-improved-my-python-based-crypto-portfolio-script";"/cryptocurrency/@hmushtaq/i-ve-improved-my-python-based-crypto-portfolio-script";303;2018-01-31 09:36:04;4.87;5.06
0.1;"SBD";"successforall";"successforall";"modern-humans-left-africa-much-earlier";"/nature/@successforall/modern-humans-left-africa-much-earlier";202;2018-01-31 09:36:04;4.87;5.06
0.2;"SBD";"chillbro";"chillbro";"one-day";"/meme/@chillbro/one-day";268;2018-01-31 12:00:04;5.01;5.17
0.1;"SBD";"nickmorphew";"nickmorphew";"how-veganism-compelled-me-to-change-my-habits-following-logic-and-admitting-my-wrongs";"/vegan/@nickmorphew/how-veganism-compelled-me-to-change-my-habits-following-logic-and-admitting-my-wrongs";134;2018-01-31 12:00:04;5.01;5.17
0.1;"SBD";"tatyanamishenko";"tatyanamishenko";"konec-polyarnoi-nochi-the-end-of-the-polar-night";"/travel/@tatyanamishenko/konec-polyarnoi-nochi-the-end-of-the-polar-night";134;2018-01-31 12:00:04;5.01;5.17
0.1;"SBD";"iskra74";"iskra74";"macrophotography";"/macro/@iskra74/macrophotography";134;2018-01-31 12:00:04;5.01;5.17
0.273;"SBD";"drakbirkenau";"drakbirkenau";"tuna-properties-and-benefits";"/life/@drakbirkenau/tuna-properties-and-benefits";365;2018-01-31 12:00:04;5.01;5.17
0.1;"SBD";"rakibul007";"rakibul007";"review-1-game-of-thrones";"/tvshow/@rakibul007/review-1-game-of-thrones";134;2018-01-31 12:00:04;5.01;5.17
0.1;"SBD";"dobartim";"dobartim";"steemit-is-candle-in-the-dark-night-steem-has-a-new-record-of-daily-transactions-2-068-341";"/motivation/@dobartim/steemit-is-candle-in-the-dark-night-steem-has-a-new-record-of-daily-transactions-2-068-341";134;2018-01-31 12:00:04;5.01;5.17
0.5;"SBD";"ruthlessnerd";"ruthlessnerd";"marriage-goals-zg1hbmlh-ev0ut";"/dmania/@ruthlessnerd/marriage-goals-zg1hbmlh-ev0ut";669;2018-01-31 12:00:04;5.01;5.17
0.2;"SBD";"kakakiky";"kakakiky";"5-fobia-paling-aneh-sedunia-mungkin-kamu-mengidapnya";"/indonesia/@kakakiky/5-fobia-paling-aneh-sedunia-mungkin-kamu-mengidapnya";268;2018-01-31 12:00:04;5.01;5.17
0.2;"SBD";"kadabra";"kadabra";"20180131t110403424z-post";"/photography/@kadabra/20180131t110403424z-post";268;2018-01-31 12:00:04;5.01;5.17
0.1;"SBD";"cheapestwhale";"cheapestwhale";"the-skank-tank";"/dmania/@cheapestwhale/the-skank-tank";134;2018-01-31 12:00:04;5.01;5.17
0.2;"SBD";"sammy00";"sammy00";"when-they-say-food-get-out-the-way-zg1hbmlh-xo9gv";"/dmania/@sammy00/when-they-say-food-get-out-the-way-zg1hbmlh-xo9gv";268;2018-01-31 12:00:04;5.01;5.17
0.1;"SBD";"musri.photo";"musri.photo";"promo-steemit-via-whatsapp-wa-9d8aad1ca32bd";"/promo-steem/@musri.photo/promo-steemit-via-whatsapp-wa-9d8aad1ca32bd";134;2018-01-31 12:00:04;5.01;5.17
0.3;"SBD";"bybrawe";"artvideo";"samurai-trap--bass-artvideo-remix";"/dsound/@artvideo/samurai-trap--bass-artvideo-remix";401;2018-01-31 12:00:04;5.01;5.17
0.1;"SBD";"musri.photo";"musri.photo";"jeulikat-reservoir-in-2016";"/photography/@musri.photo/jeulikat-reservoir-in-2016";134;2018-01-31 12:00:04;5.01;5.17
0.3;"SBD";"mavigozlu";"mavigozlu";"nesrin-ala-yrek-remix";"/dsound/@mavigozlu/nesrin-ala-yrek-remix";401;2018-01-31 12:00:04;5.01;5.17
0.1;"SBD";"musri.photo";"musri.photo";"langit-yang-menakjubkan";"/photography/@musri.photo/langit-yang-menakjubkan";134;2018-01-31 12:00:04;5.01;5.17
